Date,Open,High,Low,Close,Volume,Day of Week,Day of Month,Month,NIFTY50,Range
2016-06-03,327.74139404296875,331.8381652832031,320.5006103515625,322.5489807128906,9270545.0,4,3,6,8201.0498046875,11.337554931640625
2016-06-06,319.1667785644531,324.5973815917969,316.45147705078125,321.882080078125,5216325.0,0,6,6,8266.4501953125,8.145904541015625
2016-06-07,323.5017395019531,327.5984802246094,321.119873046875,326.4075622558594,4092022.0,1,7,6,8273.0498046875,6.478607177734375
2016-06-08,327.02685546875,330.07562255859375,322.5013427734375,325.35955810546875,4688231.0,2,8,6,8203.599609375,7.57427978515625
2016-06-09,323.9304504394531,330.31378173828125,323.9304504394531,325.8835754394531,6230378.0,3,9,6,8170.0498046875,6.383331298828125
2016-06-10,325.8359375,328.2177734375,317.7376708984375,318.5951232910156,5779588.0,4,10,6,8110.60009765625,10.4801025390625
2016-06-13,312.783447265625,314.35546875,305.8284606933594,307.8291931152344,6902942.0,0,13,6,8108.85009765625,8.527008056640625
2016-06-14,309.639404296875,311.9736022949219,306.1142883300781,309.5917663574219,4207422.0,1,14,6,8206.599609375,5.85931396484375
2016-06-15,310.6874084472656,315.8321838378906,308.4961242675781,314.6412658691406,4339272.0,2,15,6,8140.75,7.3360595703125
2016-06-16,313.9267272949219,317.7376708984375,308.7819519042969,314.87945556640625,6812905.0,3,16,6,8170.2001953125,8.955718994140625
2016-06-17,317.26129150390625,317.7376708984375,308.4961242675781,310.0681457519531,5985789.0,4,17,6,8238.5,9.241546630859375
2016-06-20,309.0677795410156,321.02459716796875,307.54339599609375,320.3576965332031,6508348.0,0,20,6,8219.900390625,13.481201171875
2016-06-21,320.1195068359375,321.7391662597656,317.0231018066406,318.2616882324219,3664131.0,1,21,6,8203.7001953125,4.716064453125
2016-06-22,318.21405029296875,318.21405029296875,311.592529296875,316.7373046875,4856631.0,2,22,6,8270.4501953125,6.62152099609375
2016-06-23,315.8321838378906,320.0718688964844,312.11651611328125,318.1664123535156,4916882.0,3,23,6,8088.60009765625,7.955352783203125
2016-06-24,292.5854187011719,301.44586181640625,282.2958679199219,297.87310791015625,15125596.0,4,24,6,8094.7001953125,19.149993896484375
2016-06-27,295.11016845703125,297.77783203125,292.9665222167969,295.8247375488281,6905453.0,0,27,6,8127.85009765625,4.811309814453125
2016-06-28,296.7298278808594,299.5404052734375,292.4901428222656,296.7774658203125,8319283.0,1,28,6,8204.0,7.050262451171875
2016-06-29,299.1593017578125,302.01751708984375,297.8254699707031,298.7781982421875,5894611.0,2,29,6,8287.75,4.192047119140625
2016-06-30,300.7789611816406,308.92486572265625,300.3025817871094,306.7335510253906,6709339.0,3,30,6,8328.349609375,8.622283935546875
2016-07-01,311.0685119628906,315.26055908203125,310.9732360839844,312.5928955078125,5242005.0,4,1,7,8370.7001953125,4.287322998046875
2016-07-04,313.1645202636719,318.1187744140625,312.4499816894531,315.5940246582031,3393168.0,0,4,7,8335.9501953125,5.668792724609375
2016-07-05,316.7849426269531,321.4533386230469,314.6412658691406,317.8805847167969,4139013.0,1,5,7,8337.900390625,6.81207275390625
2016-07-07,318.4045715332031,321.3104248046875,301.3505859375,302.6844177246094,10629149.0,3,7,7,8323.2001953125,19.9598388671875
2016-07-08,300.06439208984375,304.3040771484375,297.3490905761719,303.3037109375,8149659.0,4,8,7,8467.900390625,6.954986572265625
2016-07-11,309.639404296875,314.1172790527344,304.5422668457031,311.5448913574219,8074066.0,0,11,7,8521.0498046875,9.57501220703125
2016-07-12,314.35546875,327.5984802246094,313.4503479003906,326.12176513671875,10377039.0,1,12,7,8519.5,14.14813232421875
2016-07-13,328.4083251953125,341.6990051269531,328.0272216796875,340.8415222167969,14007881.0,2,13,7,8565.0,13.671783447265625
2016-07-14,341.8419189453125,344.2713928222656,336.6495056152344,342.3182678222656,8366294.0,3,14,7,8541.400390625,7.62188720703125
2016-07-15,342.3182678222656,356.70458984375,339.8887939453125,355.2754821777344,14097462.0,4,15,7,8508.7001953125,16.8157958984375
2016-07-18,355.79949951171875,361.4682922363281,346.31976318359375,348.3681640625,8079269.0,0,18,7,8528.5498046875,15.148529052734375
2016-07-19,350.5594482421875,354.0845642089844,345.22412109375,352.750732421875,8655117.0,1,19,7,8565.849609375,8.860443115234375
2016-07-20,354.60858154296875,355.3707580566406,349.08270263671875,351.03582763671875,6200262.0,2,20,7,8510.099609375,6.288055419921875
2016-07-21,352.5125427246094,352.5125427246094,344.033203125,345.1764831542969,5608432.0,3,21,7,8541.2001953125,8.479339599609375
2016-07-22,345.1764831542969,351.46453857421875,339.60296630859375,348.1776123046875,7738665.0,4,22,7,8635.650390625,11.861572265625
2016-07-25,347.7488708496094,350.4165344238281,345.0335693359375,346.4626770019531,5958031.0,0,25,7,8590.650390625,5.382965087890625
2016-07-26,346.70086669921875,357.2762451171875,345.89105224609375,350.4165344238281,8185644.0,1,26,7,8615.7998046875,11.38519287109375
2016-07-27,351.46453857421875,352.9889221191406,337.3640441894531,345.89105224609375,10872890.0,2,27,7,8666.2998046875,15.6248779296875
2016-07-28,341.0797119140625,342.2229919433594,332.171630859375,333.3149108886719,11048917.0,3,28,7,8638.5,10.051361083984375
2016-07-29,334.45819091796875,342.0324401855469,334.45819091796875,338.2691345214844,8763415.0,4,29,7,8636.5498046875,7.574249267578125
2016-08-01,339.3171691894531,349.27325439453125,337.5069580078125,347.60595703125,10582499.0,0,1,8,8622.900390625,11.76629638671875
2016-08-02,349.1303405761719,353.1794738769531,343.0804748535156,344.74774169921875,8510230.0,1,2,8,8544.849609375,10.0989990234375
2016-08-03,347.4154052734375,349.1303405761719,338.126220703125,341.1273498535156,6031847.0,2,3,8,8551.099609375,11.004119873046875
2016-08-04,343.36627197265625,357.18096923828125,340.5080871582031,356.1329650878906,10117557.0,3,4,8,8683.150390625,16.672882080078125
2016-08-05,360.13446044921875,364.89813232421875,358.7053527832031,363.6595764160156,9570210.0,4,5,8,8711.349609375,6.192779541015625
2016-08-08,364.32647705078125,366.3272399902344,358.4671630859375,361.6112060546875,6992920.0,0,8,8,8678.25,7.860076904296875
2016-08-09,361.0871887207031,364.3741149902344,355.9424133300781,357.6097106933594,5897270.0,1,9,8,8575.2998046875,8.43170166015625
2016-08-10,360.0391845703125,361.4682922363281,350.75,352.7983703613281,4821908.0,2,10,8,8592.150390625,10.718292236328125
2016-08-12,352.5125427246094,360.4678955078125,351.8932800292969,357.0380554199219,4629840.0,4,12,8,8642.5498046875,8.574615478515625
2016-08-16,357.2762451171875,362.9926452636719,355.41839599609375,361.2301025390625,6406940.0,1,16,8,8624.0498046875,7.574249267578125
2016-08-17,361.9922790527344,374.37786865234375,361.9922790527344,373.3298645019531,9817121.0,2,17,8,8673.25,12.385589599609375
2016-08-18,373.9491271972656,375.282958984375,366.89886474609375,368.8996276855469,6214097.0,3,18,8,8666.900390625,8.38409423828125
2016-08-19,370.7574768066406,375.9975280761719,365.37451171875,373.61566162109375,9391067.0,4,19,8,8629.150390625,10.623016357421875
2016-08-22,372.99639892578125,372.99639892578125,366.3272399902344,369.8047180175781,5839420.0,0,22,8,8632.599609375,6.669158935546875
2016-08-23,369.6141662597656,372.52001953125,360.2773742675781,366.9465026855469,7054242.0,1,23,8,8650.2998046875,12.242645263671875
2016-08-24,367.375244140625,368.9949035644531,360.8489990234375,361.9922790527344,4473290.0,2,24,8,8592.2001953125,8.145904541015625
2016-08-25,363.6595764160156,364.2312316894531,352.9889221191406,354.703857421875,5010504.0,3,25,8,8572.5498046875,11.2423095703125
2016-08-26,357.2762451171875,358.18133544921875,349.9401550292969,351.9885559082031,4525688.0,4,26,8,8607.4501953125,8.241180419921875
2016-08-29,351.46453857421875,357.7049560546875,350.368896484375,356.0853271484375,3902694.0,0,29,8,8744.349609375,7.3360595703125
2016-08-30,357.6097106933594,361.5635681152344,357.2762451171875,359.8962707519531,3993166.0,1,30,8,8786.2001953125,4.287322998046875
2016-08-31,360.13446044921875,363.32611083984375,351.3692626953125,352.6078186035156,4755103.0,2,31,8,8774.650390625,11.95684814453125
2016-09-01,353.7511291503906,359.8486328125,352.03619384765625,356.8951416015625,4674333.0,3,1,9,8809.650390625,7.81243896484375
2016-09-02,358.18133544921875,358.4195251464844,352.8936462402344,356.5140380859375,2964404.0,4,2,9,8943.0,5.52587890625
2016-09-06,357.2762451171875,368.47088623046875,356.70458984375,367.5181579589844,6117647.0,1,6,9,8917.9501953125,11.76629638671875
2016-09-07,368.8043518066406,375.5211486816406,368.3279724121094,371.5196533203125,7310547.0,2,7,9,8952.5,7.19317626953125
2016-09-08,371.80548095703125,389.2881774902344,371.80548095703125,383.952880859375,11792077.0,3,8,9,8866.7001953125,17.482696533203125
2016-09-09,385.7630615234375,387.6685485839844,374.6636962890625,375.94989013671875,6258656.0,4,9,9,8715.599609375,13.004852294921875
2016-09-12,366.8036193847656,367.66107177734375,353.0841979980469,355.6565856933594,7050600.0,0,12,9,8726.599609375,14.576873779296875
2016-09-14,352.5125427246094,360.13446044921875,345.9862976074219,356.2282409667969,11656284.0,2,14,9,8742.5498046875,14.148162841796875
2016-09-15,356.3235168457031,357.37152099609375,346.5579528808594,349.08270263671875,5116880.0,3,15,9,8779.849609375,10.813568115234375
2016-09-16,352.03619384765625,354.32275390625,340.6986083984375,341.8895568847656,6377155.0,4,16,9,8808.400390625,13.6241455078125
2016-09-19,342.9851989746094,346.7485046386719,338.50732421875,344.5572204589844,5375683.0,0,19,9,8775.900390625,8.241180419921875
2016-09-20,347.08197021484375,352.5125427246094,342.2706298828125,348.3205261230469,5980466.0,1,20,9,8777.150390625,10.241912841796875
2016-09-21,348.0346984863281,354.8944091796875,348.0346984863281,352.322021484375,7209722.0,2,21,9,8867.4501953125,6.859710693359375
2016-09-22,359.8486328125,361.849365234375,355.1802062988281,359.4198913574219,7000270.0,3,22,9,8831.5498046875,6.669158935546875
2016-09-23,359.5151672363281,360.5155334472656,353.4653015136719,354.41802978515625,4683215.0,4,23,9,8723.0498046875,7.05023193359375
2016-09-26,353.7987365722656,358.75299072265625,350.9881896972656,352.2743835449219,4567514.0,0,26,9,8706.400390625,7.764801025390625
2016-09-27,354.98968505859375,356.8951416015625,349.27325439453125,350.5594482421875,4622449.0,1,27,9,8745.150390625,7.62188720703125
2016-09-28,350.84527587890625,364.1359558105469,350.84527587890625,362.3733825683594,6653431.0,2,28,9,8591.25,13.290679931640625
2016-09-29,365.2315979003906,365.70794677734375,347.7488708496094,351.3692626953125,14023902.0,3,29,9,8611.150390625,17.959075927734375
2016-09-30,350.46417236328125,359.6104431152344,346.12921142578125,356.5616760253906,5779306.0,4,30,9,8738.099609375,13.481231689453125
2016-10-03,359.08642578125,366.6130676269531,358.5148010253906,364.7552185058594,4703094.0,0,3,10,8769.150390625,8.0982666015625
2016-10-04,367.75634765625,374.4255065917969,364.32647705078125,372.6629333496094,8946262.0,1,4,10,8743.9501953125,10.099029541015625
2016-10-05,376.5215148925781,377.76007080078125,370.61456298828125,372.23419189453125,5410573.0,2,5,10,8709.5498046875,7.1455078125
2016-10-06,374.2349548339844,377.14080810546875,368.28033447265625,371.42437744140625,8113923.0,3,6,10,8697.599609375,8.8604736328125
2016-10-07,374.3302307128906,388.33544921875,371.7578430175781,387.3350830078125,12186351.0,4,7,10,8708.7998046875,16.577606201171875
2016-10-10,390.5267639160156,400.8163146972656,389.6692810058594,398.625,12219927.0,0,10,10,8573.349609375,11.14703369140625
2016-10-13,394.4329833984375,400.5304870605469,389.4787292480469,394.242431640625,11657001.0,3,13,10,8583.400390625,11.0517578125
2016-10-14,396.33843994140625,397.7675476074219,390.1456604003906,392.8133239746094,5537091.0,4,14,10,8520.400390625,7.62188720703125
2016-10-17,392.7180480957031,396.14788818359375,388.33544921875,391.38421630859375,7045950.0,0,17,10,8677.900390625,7.81243896484375
2016-10-18,394.8140563964844,406.3421630859375,392.6227722167969,404.8654479980469,7961154.0,1,18,10,8659.099609375,13.719390869140625
